"Estadillo";"Especie";"Cla";"Subclase";"CatDes";"Tipo";"Densidad";"NumPies";"Hm"
"2246";"215";"N";"N";"2";"6";"1";;
"2246";"215";"N";"N";"3";"6";"1";;
"2246";"215";"N";"N";"4";"1";;2;25
"2247";"025";"N";"N";"4";"2";;2;45
"2248";"024";"N";"N";"1";"1";"2";;
"2248";"024";"N";"N";"2";"1";"2";;
"2248";"045";"N";"N";"1";"6";"3";;
"2248";"045";"N";"N";"2";"6";"3";;
"2248";"045";"N";"N";"3";"6";"1";;
"2248";"237";"N";"N";"1";"1";"1";;
"2248";"237";"N";"N";"2";"1";"1";;
"2249";"045";"N";"N";"2";"6";"1";;
"2249";"045";"N";"N";"3";"6";"1";;
"2249";"045";"N";"N";"4";"6";;2;30
"2251";"024";"N";"N";"2";"2";"1";;
"2251";"024";"N";"N";"3";"2";"1";;
"2252";"045";"N";"N";"1";"6";"2";;
"2252";"045";"N";"N";"2";"6";"2";;
"2252";"045";"N";"N";"3";"6";"2";;
"2252";"045";"N";"N";"4";"6";;6;30
"2252";"215";"N";"N";"3";"1";"1";;
"2253";"053";"N";"N";"3";"1";"1";;
"2253";"053";"N";"N";"4";"1";;2;55
"2254";"045";"N";"N";"1";"6";"3";;
"2254";"045";"N";"N";"2";"6";"2";;
"2254";"045";"N";"N";"3";"1";"1";;
"2254";"066";"N";"N";"1";"3";"1";;
"2254";"066";"N";"N";"2";"3";"1";;
"2254";"066";"N";"N";"3";"6";"3";;
"2254";"066";"N";"N";"4";"6";;17;35
"2254";"093";"N";"N";"4";"1";;1;35
"2255";"045";"N";"N";"1";"6";"3";;
"2255";"045";"N";"N";"2";"6";"3";;
"2255";"045";"N";"N";"3";"6";"3";;
"2255";"045";"N";"N";"4";"6";;16;35
"2255";"215";"N";"N";"1";"1";"1";;
"2256";"045";"N";"N";"1";"6";"3";;
"2256";"045";"N";"N";"2";"6";"3";;
"2256";"045";"N";"N";"3";"6";"2";;
"2256";"045";"N";"N";"4";"6";;5;25
"2257";"045";"N";"N";"1";"6";"3";;
"2257";"045";"N";"N";"2";"6";"3";;
"2257";"045";"N";"N";"3";"6";"1";;
"2257";"045";"N";"N";"4";"6";;11;30
"2258";"045";"N";"N";"1";"6";"3";;
"2258";"045";"N";"N";"2";"6";"3";;
"2258";"045";"N";"N";"3";"6";"2";;
"2259";"045";"N";"N";"1";"6";"3";;
"2259";"045";"N";"N";"2";"6";"3";;
"2259";"045";"N";"N";"3";"6";"3";;
"2259";"045";"N";"N";"4";"6";;11;20
"2260";"045";"N";"N";"1";"6";"2";;
"2260";"045";"N";"N";"2";"6";"2";;
"2260";"045";"N";"N";"3";"6";"3";;
"2260";"045";"N";"N";"4";"6";;7;25
"2262";"004";"N";"N";"3";"1";"1";;
"2262";"045";"N";"N";"1";"1";"1";;
"2262";"066";"N";"N";"2";"6";"1";;
"2262";"066";"N";"N";"3";"6";"1";;
"2263";"045";"N";"N";"1";"6";"3";;
"2263";"045";"N";"N";"2";"6";"3";;
"2263";"045";"N";"N";"3";"6";"3";;
"2263";"045";"N";"N";"4";"6";;36;30
"2263";"215";"N";"N";"1";"6";"1";;
"2263";"215";"N";"N";"2";"6";"1";;
"2264";"004";"N";"N";"1";"6";"1";;
"2264";"004";"N";"N";"2";"6";"1";;
"2264";"044";"N";"N";"1";"6";"1";;
"2264";"044";"N";"N";"2";"6";"2";;
"2264";"044";"N";"N";"3";"6";"3";;
"2264";"044";"N";"N";"4";"1";;1;25
"2264";"045";"N";"N";"1";"6";"3";;
"2264";"045";"N";"N";"2";"6";"3";;
"2264";"045";"N";"N";"3";"6";"3";;
"2264";"045";"N";"N";"4";"6";;21;30
"2264";"066";"N";"N";"1";"6";"1";;
"2264";"066";"N";"N";"2";"6";"1";;
"2265";"024";"N";"N";"2";"1";"1";;
"2265";"024";"N";"N";"3";"1";"1";;
"2265";"024";"N";"N";"4";"1";;3;35
"2265";"045";"N";"N";"1";"6";"2";;
"2265";"045";"N";"N";"2";"6";"1";;
"2265";"045";"N";"N";"3";"6";"1";;
"2266";"045";"N";"N";"1";"6";"2";;
"2266";"045";"N";"N";"2";"6";"2";;
"2266";"045";"N";"N";"3";"6";"1";;
"2267";"024";"N";"N";"1";"1";"1";;
"2269";"004";"N";"N";"3";"1";"1";;
"2269";"045";"N";"N";"1";"6";"3";;
"2269";"045";"N";"N";"2";"6";"3";;
"2269";"045";"N";"N";"3";"6";"3";;
"2269";"045";"N";"N";"4";"6";;3;25
"2269";"215";"N";"N";"1";"6";"1";;
"2269";"215";"N";"N";"2";"6";"1";;
"2269";"215";"N";"N";"3";"6";"1";;
"2271";"299";"N";"N";"2";"1";"1";;
"2272";"258";"N";"N";"2";"3";"1";;
"2273";"299";"N";"N";"1";"1";"1";;
"2276";"258";"N";"N";"1";"6";"1";;
"2276";"258";"N";"N";"2";"6";"2";;
"2276";"258";"N";"N";"3";"6";"1";;
"2277";"051";"N";"N";"3";"1";"1";;
"2277";"053";"N";"N";"3";"6";"2";;
"2277";"053";"N";"N";"4";"1";;1;45
"2279";"045";"N";"N";"1";"6";"3";;
"2279";"045";"N";"N";"2";"6";"3";;
"2279";"045";"N";"N";"3";"6";"3";;
"2279";"045";"N";"N";"4";"6";;19;30
"2279";"295";"N";"N";"2";"6";"1";;
"2281";"044";"N";"N";"1";"6";"1";;
"2281";"044";"N";"N";"2";"6";"2";;
"2281";"044";"N";"N";"3";"6";"2";;
"2281";"044";"N";"N";"4";"3";;1;30
"2281";"045";"N";"N";"1";"6";"2";;
"2281";"045";"N";"N";"2";"6";"1";;
"2281";"045";"N";"N";"3";"6";"1";;
"2281";"215";"N";"N";"2";"6";"2";;
"2281";"215";"N";"N";"3";"6";"1";;
"2282";"045";"N";"N";"1";"6";"3";;
"2282";"045";"N";"N";"2";"6";"3";;
"2282";"045";"N";"N";"3";"6";"1";;
"2282";"237";"N";"N";"2";"1";"3";;
"2282";"237";"N";"N";"3";"1";"3";;
"2283";"295";"N";"N";"1";"6";"3";;
"2284";"215";"N";"N";"2";"6";"3";;
"2284";"215";"N";"N";"3";"6";"2";;
"2285";"045";"N";"N";"1";"6";"2";;
"2285";"045";"N";"N";"2";"6";"2";;
"2285";"045";"N";"N";"3";"6";"1";;
"2285";"066";"N";"N";"3";"6";"2";;
"2285";"215";"N";"N";"1";"6";"3";;
"2285";"215";"N";"N";"2";"6";"3";;
"2285";"215";"N";"N";"3";"6";"3";;
"2286";"045";"N";"N";"1";"6";"3";;
"2286";"045";"N";"N";"2";"6";"3";;
"2286";"045";"N";"N";"3";"6";"2";;
"2290";"258";"N";"N";"1";"6";"1";;
"2290";"258";"N";"N";"2";"6";"1";;
"2290";"258";"N";"N";"4";"2";;87;60
"2295";"045";"N";"N";"1";"6";"3";;
"2295";"045";"N";"N";"2";"6";"3";;
"2295";"045";"N";"N";"3";"6";"3";;
"2295";"045";"N";"N";"4";"6";;2;25
"2296";"258";"N";"N";"1";"3";"1";;
"2296";"258";"N";"N";"2";"3";"1";;
"2297";"045";"N";"N";"1";"6";"3";;
"2297";"045";"N";"N";"2";"6";"3";;
"2297";"045";"N";"N";"3";"6";"2";;
"2297";"045";"N";"N";"4";"6";;2;26
"2299";"075";"N";"N";"2";"1";"1";;
"2300";"045";"N";"N";"1";"6";"2";;
"2300";"045";"N";"N";"2";"6";"3";;
"2301";"045";"N";"N";"1";"6";"3";;
"2301";"045";"N";"N";"2";"6";"3";;
"2301";"045";"N";"N";"3";"6";"2";;
"2301";"045";"N";"N";"4";"6";;2;17
"2301";"095";"N";"N";"1";"6";"2";;
"2301";"095";"N";"N";"2";"6";"3";;
"2301";"215";"N";"N";"1";"6";"2";;
"2301";"215";"N";"N";"2";"6";"2";;
"2301";"215";"N";"N";"3";"6";"2";;
"2302";"045";"N";"N";"1";"6";"3";;
"2302";"045";"N";"N";"2";"6";"3";;
"2302";"045";"N";"N";"3";"6";"1";;
"2303";"044";"N";"N";"1";"6";"2";;
"2303";"044";"N";"N";"4";"3";;2;35
"2303";"045";"N";"N";"1";"3";"3";;
"2303";"045";"N";"N";"2";"3";"2";;
"2303";"045";"N";"N";"3";"3";"1";;
"2303";"045";"N";"N";"4";"6";;9;35
"2303";"215";"N";"N";"1";"6";"1";;
"2303";"215";"N";"N";"2";"6";"1";;
"2304";"045";"N";"N";"1";"6";"3";;
"2304";"045";"N";"N";"2";"6";"3";;
"2304";"045";"N";"N";"3";"6";"2";;
"2304";"045";"N";"N";"4";"6";;2;25
"2304";"215";"N";"N";"1";"6";"3";;
"2304";"215";"N";"N";"2";"6";"2";;
"2304";"215";"N";"N";"3";"6";"1";;
"2305";"024";"N";"N";"2";"1";"2";;
"2305";"045";"N";"N";"1";"6";"2";;
"2305";"045";"N";"N";"2";"6";"3";;
"2305";"045";"N";"N";"3";"6";"2";;
"2306";"045";"N";"N";"1";"6";"1";;
"2306";"215";"N";"N";"1";"6";"1";;
"2306";"215";"N";"N";"2";"6";"2";;
"2306";"215";"N";"N";"3";"6";"1";;
"2306";"215";"N";"N";"4";"6";;3;26
"2307";"215";"N";"N";"1";"6";"1";;
"2307";"215";"N";"N";"2";"6";"2";;
"2308";"024";"N";"N";"4";"2";;1;38
"2310";"026";"N";"N";"1";"1";"3";;
"2310";"026";"N";"N";"2";"1";"1";;
"2310";"026";"N";"N";"3";"1";"1";;
"2310";"044";"N";"N";"1";"6";"2";;
"2310";"045";"N";"N";"1";"6";"3";;
"2310";"045";"N";"N";"2";"6";"2";;
"2310";"045";"N";"N";"3";"6";"1";;
"2311";"004";"N";"N";"1";"6";"1";;
"2311";"004";"N";"N";"2";"6";"2";;
"2311";"039";"N";"N";"3";"6";"2";;
"2311";"039";"N";"N";"4";"1";;3;18
"2311";"045";"N";"N";"1";"6";"3";;
"2311";"045";"N";"N";"2";"6";"3";;
"2311";"045";"N";"N";"3";"6";"1";;
"2311";"045";"N";"N";"4";"6";;4;37
"2311";"095";"N";"N";"1";"6";"1";;
"2311";"095";"N";"N";"2";"6";"1";;
"2311";"237";"N";"N";"1";"6";"1";;
"2311";"237";"N";"N";"2";"6";"1";;
"2311";"237";"N";"N";"3";"6";"1";;
"2311";"237";"N";"N";"4";"6";;1;31
"2312";"002";"N";"N";"1";"3";"2";;
"2312";"002";"N";"N";"2";"3";"2";;
"2313";"045";"N";"N";"1";"1";"2";;
"2313";"045";"N";"N";"2";"1";"1";;
"2314";"044";"N";"N";"1";"6";"1";;
"2314";"044";"N";"N";"2";"6";"1";;
"2314";"045";"N";"N";"1";"6";"3";;
"2314";"045";"N";"N";"2";"6";"3";;
"2314";"045";"N";"N";"3";"6";"2";;
"2314";"045";"N";"N";"4";"6";;10;30
"2314";"237";"N";"N";"1";"1";"1";;
"2315";"045";"N";"N";"1";"6";"2";;
"2315";"045";"N";"N";"2";"3";"3";;
"2315";"045";"N";"N";"3";"3";"1";;
"2315";"045";"N";"N";"4";"1";;1;20
"2315";"093";"N";"N";"2";"3";"1";;
"2315";"093";"N";"N";"3";"3";"1";;
"2315";"215";"N";"N";"3";"1";"1";;
"2319";"045";"N";"N";"1";"6";"3";;
"2319";"045";"N";"N";"2";"6";"3";;
"2319";"045";"N";"N";"3";"6";"3";;
"2319";"045";"N";"N";"4";"6";;41;30
"2320";"045";"N";"N";"1";"6";"3";;
"2320";"045";"N";"N";"2";"6";"2";;
"2320";"045";"N";"N";"3";"6";"2";;
"2320";"045";"N";"N";"4";"6";;10;20
"2321";"045";"N";"N";"1";"6";"3";;
"2321";"045";"N";"N";"2";"6";"3";;
"2321";"045";"N";"N";"3";"6";"3";;
"2321";"045";"N";"N";"4";"6";;13;27
"2321";"215";"N";"N";"1";"6";"1";;
"2321";"215";"N";"N";"2";"6";"2";;
"2323";"024";"N";"N";"2";"1";"1";;
"2323";"024";"N";"N";"4";"1";;5;33
"2323";"045";"N";"N";"1";"6";"3";;
"2323";"045";"N";"N";"2";"6";"3";;
"2323";"045";"N";"N";"3";"6";"2";;
"2323";"045";"N";"N";"4";"6";;6;26
"2324";"045";"N";"N";"1";"6";"3";;
"2324";"045";"N";"N";"2";"3";"3";;
"2324";"045";"N";"N";"3";"3";"3";;
"2324";"045";"N";"N";"4";"3";;19;45
"2324";"215";"N";"N";"3";"1";"1";;
"2325";"045";"N";"N";"1";"6";"3";;
"2325";"045";"N";"N";"2";"3";"3";;
"2325";"045";"N";"N";"3";"3";"3";;
"2325";"045";"N";"N";"4";"3";;8;30
"2325";"237";"N";"N";"1";"1";"1";;
"2326";"002";"N";"N";"2";"1";"1";;
"2326";"045";"N";"N";"1";"6";"3";;
"2326";"045";"N";"N";"2";"6";"3";;
"2326";"045";"N";"N";"3";"6";"2";;
"2326";"045";"N";"N";"4";"6";;6;35
"2326";"215";"N";"N";"1";"1";"1";;
"2326";"278";"N";"N";"1";"1";"1";;
"2326";"395";"N";"N";"1";"1";"1";;
"2327";"045";"N";"N";"1";"6";"3";;
"2327";"045";"N";"N";"2";"3";"2";;
"2327";"045";"N";"N";"3";"3";"2";;
"2327";"045";"N";"N";"4";"3";;26;30
"2327";"215";"N";"N";"1";"1";"1";;
"2328";"004";"N";"N";"1";"6";"2";;
"2328";"004";"N";"N";"2";"6";"3";;
"2328";"004";"N";"N";"3";"6";"2";;
"2328";"095";"N";"N";"4";"6";;1;38
"2328";"215";"N";"N";"1";"6";"3";;
"2328";"215";"N";"N";"2";"6";"3";;
"2328";"215";"N";"N";"3";"6";"3";;
"2328";"215";"N";"N";"4";"6";;6;40
"2328";"395";"N";"N";"3";"6";"1";;
"2329";"043";"N";"N";"1";"6";"2";;
"2329";"043";"N";"N";"2";"6";"2";;
"2329";"045";"N";"N";"1";"3";"3";;
"2329";"045";"N";"N";"2";"3";"3";;
"2329";"045";"N";"N";"4";"3";;1;32
"2329";"215";"N";"N";"1";"3";"2";;
"2329";"215";"N";"N";"2";"3";"1";;
"2329";"215";"N";"N";"4";"3";;2;35
"2330";"045";"N";"N";"1";"3";"1";;
"2330";"045";"N";"N";"2";"3";"3";;
"2330";"045";"N";"N";"3";"3";"1";;
"2332";"045";"N";"N";"1";"6";"2";;
"2332";"045";"N";"N";"2";"6";"2";;
"2332";"215";"N";"N";"1";"6";"1";;
"2332";"215";"N";"N";"2";"6";"2";;
"2332";"215";"N";"N";"3";"6";"1";;
"2332";"215";"N";"N";"4";"6";;2;30
"2335";"039";"N";"N";"3";"3";"1";;
"2335";"039";"N";"N";"4";"1";;1;20
"2335";"237";"N";"N";"2";"6";"1";;
"2336";"039";"N";"N";"2";"1";"2";;
"2336";"045";"N";"N";"2";"1";"1";;
"2336";"237";"N";"N";"1";"1";"1";;
"2338";"045";"N";"N";"1";"6";"1";;
"2338";"045";"N";"N";"2";"6";"2";;
"2338";"045";"N";"N";"3";"6";"2";;
"2338";"045";"N";"N";"4";"1";;3;20
"2339";"045";"N";"N";"1";"6";"2";;
"2341";"045";"N";"N";"1";"6";"2";;
"2341";"045";"N";"N";"2";"6";"2";;
"2341";"045";"N";"N";"3";"6";"2";;
"2341";"045";"N";"N";"4";"1";;1;20
"2342";"024";"N";"N";"4";"2";;1;25
"2342";"045";"N";"N";"1";"1";"1";;
"2345";"024";"N";"N";"3";"2";"1";;
"2345";"024";"N";"N";"4";"2";;1;30
"2345";"026";"N";"N";"4";"2";;2;30
"2346";"025";"N";"N";"4";"2";;2;35
"2349";"021";"N";"N";"2";"2";"1";;
"2349";"045";"N";"N";"1";"2";"1";;
"2349";"045";"N";"N";"2";"2";"1";;
"2350";"021";"N";"N";"4";"2";;1;60
"2350";"215";"N";"N";"2";"1";"1";;
"2350";"215";"N";"N";"3";"3";"1";;
"2351";"025";"N";"N";"4";"2";;1;30
"2351";"045";"N";"N";"1";"6";"2";;
"2351";"045";"N";"N";"2";"1";"1";;
"2351";"215";"N";"N";"2";"1";"1";;
"2351";"215";"N";"N";"3";"1";"1";;
"2355";"215";"N";"N";"1";"6";"1";;
"2355";"215";"N";"N";"2";"6";"2";;
"2355";"215";"N";"N";"3";"6";"2";;
"2355";"215";"N";"N";"4";"6";;13;60
"2355";"376";"N";"N";"3";"1";"1";;
"2355";"376";"N";"N";"4";"6";;3;50
"2355";"378";"N";"N";"3";"1";"1";;
"2356";"025";"N";"N";"4";"2";;2;20
"2357";"025";"N";"N";"3";"2";"1";;
"2357";"025";"N";"N";"4";"2";;1;20
"2358";"066";"N";"N";"1";"3";"1";;
"2358";"066";"N";"N";"2";"3";"1";;
"2358";"066";"N";"N";"3";"3";"2";;
"2359";"045";"N";"N";"1";"6";"3";;
"2359";"045";"N";"N";"2";"6";"3";;
"2359";"045";"N";"N";"3";"1";"1";;
"2360";"045";"N";"N";"1";"1";"1";;
"2360";"045";"N";"N";"2";"1";"1";;
"2362";"066";"N";"N";"1";"6";"3";;
"2362";"066";"N";"N";"2";"6";"3";;
"2362";"066";"N";"N";"3";"6";"3";;
"2362";"066";"N";"N";"4";"3";;1;25
"2364";"045";"N";"N";"1";"6";"3";;
"2364";"045";"N";"N";"2";"6";"2";;
"2364";"093";"N";"N";"1";"1";"1";;
"2364";"093";"N";"N";"2";"1";"1";;
"2364";"215";"N";"N";"1";"1";"1";;
"2364";"215";"N";"N";"2";"6";"2";;
"2365";"215";"N";"N";"1";"6";"1";;
"2365";"215";"N";"N";"2";"6";"3";;
"2366";"045";"N";"N";"1";"1";"1";;
"2366";"237";"N";"N";"1";"1";"3";;
"2366";"237";"N";"N";"2";"1";"3";;
"2366";"237";"N";"N";"3";"1";"2";;
"2366";"237";"N";"N";"4";"1";;1;25
"2367";"093";"N";"N";"1";"3";"1";;
"2368";"215";"N";"N";"1";"3";"1";;
"2369";"045";"N";"N";"1";"6";"3";;
"2369";"045";"N";"N";"2";"6";"2";;
"2370";"045";"N";"N";"1";"6";"2";;
"2370";"045";"N";"N";"2";"6";"2";;
"2371";"045";"N";"N";"1";"6";"3";;
"2371";"045";"N";"N";"2";"6";"3";;
"2371";"045";"N";"N";"3";"3";"1";;
"2371";"045";"N";"N";"4";"6";;6;30
"2372";"024";"N";"N";"2";"1";"1";;
"2372";"045";"N";"N";"2";"1";"1";;
"2372";"045";"N";"N";"3";"1";"1";;
"2372";"045";"N";"N";"4";"1";;1;40
"2374";"045";"N";"N";"1";"6";"3";;
"2374";"045";"N";"N";"2";"6";"3";;
"2374";"045";"N";"N";"3";"6";"1";;
"2374";"093";"N";"N";"1";"6";"2";;
"2374";"093";"N";"N";"2";"6";"3";;
"2374";"093";"N";"N";"3";"6";"1";;
"2375";"004";"N";"N";"2";"1";"1";;
"2375";"045";"N";"N";"1";"6";"3";;
"2375";"045";"N";"N";"2";"6";"3";;
"2375";"045";"N";"N";"3";"6";"2";;
"2375";"045";"N";"N";"4";"6";;3;20
"2375";"215";"N";"N";"1";"6";"2";;
"2375";"215";"N";"N";"2";"6";"2";;
"2376";"215";"N";"N";"1";"6";"2";;
"2376";"215";"N";"N";"2";"6";"3";;
"2377";"004";"N";"N";"1";"1";"1";;
"2377";"004";"N";"N";"2";"1";"1";;
"2377";"045";"N";"N";"1";"6";"3";;
"2377";"045";"N";"N";"2";"6";"3";;
"2377";"045";"N";"N";"3";"6";"2";;
"2377";"045";"N";"N";"4";"6";;7;35
"2377";"093";"N";"N";"1";"1";"1";;
"2377";"093";"N";"N";"2";"6";"2";;
"2377";"093";"N";"N";"3";"1";"1";;
"2377";"093";"N";"N";"4";"1";;1;30
"2377";"215";"N";"N";"1";"1";"1";;
"2377";"215";"N";"N";"2";"6";"2";;
"2377";"215";"N";"N";"3";"1";"1";;
"2378";"045";"N";"N";"1";"6";"2";;
"2378";"045";"N";"N";"2";"6";"3";;
"2379";"045";"N";"N";"1";"6";"3";;
"2379";"045";"N";"N";"2";"6";"3";;
"2379";"045";"N";"N";"3";"6";"2";;
"2379";"215";"N";"N";"1";"6";"2";;
"2379";"215";"N";"N";"2";"6";"3";;
"2380";"045";"N";"N";"1";"6";"3";;
"2380";"045";"N";"N";"2";"6";"3";;
"2380";"045";"N";"N";"3";"6";"3";;
"2380";"045";"N";"N";"4";"6";;8;30
"2381";"045";"N";"N";"1";"6";"3";;
"2381";"045";"N";"N";"2";"6";"3";;
"2381";"045";"N";"N";"3";"6";"2";;
"2381";"045";"N";"N";"4";"6";;5;35
"2382";"045";"N";"N";"1";"6";"3";;
"2382";"045";"N";"N";"4";"6";;3;55
"2382";"215";"N";"N";"1";"6";"3";;
"2382";"215";"N";"N";"2";"6";"2";;
"2382";"215";"N";"N";"3";"1";"1";;
"2382";"215";"N";"N";"4";"1";;1;35
"2384";"055";"N";"N";"1";"1";"1";;
"2384";"299";"N";"N";"1";"1";"1";;
"2385";"093";"N";"N";"2";"1";"1";;
"2385";"093";"N";"N";"4";"1";;2;30
"2385";"095";"N";"N";"2";"1";"1";;
"2385";"095";"N";"N";"4";"3";;2;40
"2385";"215";"N";"N";"1";"6";"3";;
"2385";"215";"N";"N";"2";"6";"3";;
"2385";"215";"N";"N";"3";"1";"1";;
"2385";"215";"N";"N";"4";"6";;15;40
"2386";"045";"N";"N";"1";"1";"1";;
"2386";"095";"N";"N";"1";"1";"1";;
"2386";"095";"N";"N";"2";"1";"1";;
"2386";"215";"N";"N";"1";"6";"3";;
"2386";"215";"N";"N";"2";"6";"3";;
"2386";"215";"N";"N";"3";"1";"1";;
"2387";"045";"N";"N";"1";"6";"3";;
"2387";"045";"N";"N";"2";"6";"3";;
"2387";"045";"N";"N";"3";"1";"1";;
"2387";"045";"N";"N";"4";"6";;4;30
"2388";"045";"N";"N";"1";"6";"3";;
"2388";"045";"N";"N";"2";"6";"3";;
"2388";"045";"N";"N";"3";"1";"1";;
"2388";"045";"N";"N";"4";"6";;12;30
"2389";"024";"N";"N";"1";"1";"1";;
"2390";"026";"N";"N";"1";"1";"1";;
"2390";"045";"N";"N";"1";"6";"3";;
"2390";"045";"N";"N";"2";"6";"3";;
"2390";"045";"N";"N";"3";"6";"2";;
"2390";"045";"N";"N";"4";"6";;3;25
"2390";"237";"N";"N";"2";"1";"1";;
"2391";"039";"N";"N";"1";"6";"1";;
"2391";"039";"N";"N";"2";"6";"1";;
"2391";"045";"N";"N";"1";"6";"1";;
"2391";"045";"N";"N";"2";"6";"1";;
"2391";"237";"N";"N";"1";"6";"1";;
"2391";"237";"N";"N";"2";"6";"1";;
"2392";"045";"N";"N";"1";"6";"2";;
"2396";"045";"N";"N";"1";"6";"3";;
"2396";"045";"N";"N";"2";"6";"3";;
"2396";"045";"N";"N";"3";"6";"2";;
"2397";"045";"N";"N";"1";"6";"3";;
"2397";"045";"N";"N";"2";"6";"3";;
"2397";"045";"N";"N";"3";"6";"3";;
"2397";"045";"N";"N";"4";"6";;5;25
"2398";"045";"N";"N";"1";"6";"3";;
"2398";"045";"N";"N";"2";"6";"3";;
"2398";"045";"N";"N";"3";"6";"3";;
"2398";"045";"N";"N";"4";"6";;4;30
"2399";"045";"N";"N";"1";"6";"3";;
"2399";"045";"N";"N";"2";"6";"3";;
"2400";"045";"N";"N";"1";"6";"2";;
"2400";"045";"N";"N";"2";"6";"2";;
"2400";"057";"N";"N";"2";"6";"2";;
"2400";"657";"N";"N";"1";"6";"3";;
"2400";"657";"N";"N";"2";"6";"3";;
"2400";"657";"N";"N";"3";"6";"2";;
"2401";"055";"N";"N";"1";"6";"3";;
"2401";"055";"N";"N";"2";"6";"3";;
"2401";"055";"N";"N";"3";"6";"2";;
"2401";"215";"N";"N";"2";"6";"1";;
"2401";"657";"N";"N";"1";"6";"3";;
"2401";"657";"N";"N";"2";"6";"3";;
"2401";"657";"N";"N";"3";"6";"2";;
"2401";"657";"N";"N";"4";"3";;3;25
"2405";"002";"N";"N";"1";"6";"3";;
"2405";"002";"N";"N";"2";"6";"3";;
"2405";"002";"N";"N";"3";"6";"3";;
"2405";"021";"N";"N";"1";"1";"1";;
"2405";"025";"N";"N";"1";"1";"1";;
"2405";"037";"N";"N";"2";"1";"3";;
"2405";"045";"N";"N";"1";"6";"3";;
"2405";"095";"N";"N";"1";"6";"2";;
"2405";"095";"N";"N";"2";"6";"2";;
"2405";"215";"N";"N";"1";"6";"2";;
"2405";"215";"N";"N";"2";"6";"2";;
"2405";"215";"N";"N";"3";"6";"1";;
"2405";"215";"N";"N";"4";"6";;1;30
"2407";"045";"N";"N";"1";"6";"3";;
"2407";"045";"N";"N";"2";"6";"3";;
"2407";"045";"N";"N";"3";"6";"3";;
"2407";"045";"N";"N";"4";"6";;6;20
"2408";"026";"N";"N";"1";"1";"1";;
"2408";"045";"N";"N";"1";"6";"3";;
"2408";"045";"N";"N";"2";"6";"3";;
"2408";"045";"N";"N";"3";"6";"2";;
"2408";"045";"N";"N";"4";"6";;12;40
"2409";"026";"N";"N";"1";"1";"1";;
"2409";"045";"N";"N";"1";"6";"3";;
"2409";"045";"N";"N";"2";"6";"3";;
"2410";"045";"N";"N";"1";"6";"3";;
"2410";"045";"N";"N";"2";"6";"3";;
"2410";"045";"N";"N";"3";"6";"3";;
"2410";"045";"N";"N";"4";"6";;7;25
"2411";"002";"N";"N";"1";"6";"3";;
"2411";"002";"N";"N";"2";"6";"3";;
"2411";"002";"N";"N";"3";"6";"3";;
"2411";"045";"N";"N";"1";"6";"1";;
"2412";"026";"N";"N";"2";"1";"1";;
"2412";"045";"N";"N";"1";"6";"3";;
"2412";"045";"N";"N";"2";"6";"2";;
"2412";"045";"N";"N";"3";"6";"2";;
"2412";"237";"N";"N";"1";"6";"3";;
"2412";"237";"N";"N";"2";"6";"3";;
"2412";"237";"N";"N";"3";"6";"1";;
"2414";"021";"N";"N";"3";"1";"1";;
"2414";"021";"N";"N";"4";"1";;6;25
"2418";"045";"N";"N";"1";"6";"3";;
"2418";"045";"N";"N";"2";"6";"2";;
"2420";"045";"N";"N";"1";"6";"1";;
"2421";"045";"N";"N";"1";"3";"3";;
"2421";"045";"N";"N";"2";"3";"1";;
"2421";"045";"N";"N";"3";"3";"2";;
"2421";"045";"N";"N";"4";"3";;32;25
"2422";"045";"N";"N";"1";"3";"2";;
"2422";"045";"N";"N";"2";"3";"1";;
"2423";"021";"N";"N";"4";"2";;2;45
"2424";"045";"N";"N";"2";"6";"1";;
"2424";"215";"N";"N";"2";"6";"1";;
"2425";"215";"N";"N";"1";"6";"1";;
"2425";"215";"N";"N";"3";"6";"1";;
"2426";"021";"N";"N";"3";"2";"1";;
"2426";"021";"N";"N";"4";"2";;4;40
"2426";"022";"N";"N";"4";"2";;16;40
"2427";"022";"N";"N";"3";"2";"1";;
"2427";"022";"N";"N";"4";"2";;3;30
"2429";"021";"N";"N";"3";"2";"1";;
"2429";"021";"N";"N";"4";"2";;1;35
"2430";"025";"N";"N";"1";"1";"1";;
"2430";"045";"N";"N";"1";"1";"1";;
"2430";"215";"N";"N";"1";"1";"1";;
"2430";"215";"N";"N";"2";"1";"1";;
"2432";"021";"N";"N";"3";"1";"1";;
"2432";"021";"N";"N";"4";"1";;1;16
"2433";"021";"N";"N";"4";"1";;1;15
"2434";"045";"N";"N";"1";"6";"3";;
"2434";"045";"N";"N";"2";"6";"3";;
"2434";"045";"N";"N";"3";"6";"2";;
"2434";"045";"N";"N";"4";"6";;11;42
"2434";"215";"N";"N";"1";"6";"1";;
"2434";"215";"N";"N";"2";"6";"2";;
"2434";"215";"N";"N";"3";"6";"1";;
"2436";"021";"N";"N";"1";"1";"1";;
"2438";"021";"N";"N";"1";"1";"1";;
"2440";"045";"N";"N";"1";"6";"3";;
"2440";"045";"N";"N";"2";"6";"1";;
"2441";"045";"N";"N";"1";"6";"3";;
"2441";"045";"N";"N";"2";"6";"3";;
"2441";"045";"N";"N";"3";"6";"3";;
"2441";"045";"N";"N";"4";"6";;4;20
"2442";"045";"N";"N";"1";"6";"3";;
"2442";"045";"N";"N";"2";"6";"3";;
