EVI,NDVI,Specie,date,elev_code,sp_code
NA,NA,Pinus_nigra,20200815,medium,nigra
NA,NA,Pinus_pinaster,20200815,low,pinaster
NA,NA,Pinus_pinaster,20200815,medium,pinaster
NA,NA,Pinus_pinaster,20200815,high,pinaster
NA,NA,Pinus_sylvestris,20200815,low,sylvestris
NA,NA,Pinus_sylvestris,20200815,medium,sylvestris
NA,NA,Pinus_sylvestris,20200815,high,sylvestris
NA,NA,Pinus_halepensis,20200831,medium,halepensis
NA,NA,Pinus_halepensis,20200831,low,halepensis
NA,NA,Pinus_halepensis,20200831,high,halepensis
NA,NA,Pinus_nigra,20200831,low,nigra
NA,NA,Pinus_nigra,20200831,high,nigra
NA,NA,Pinus_nigra,20200831,medium,nigra
NA,NA,Pinus_pinaster,20200831,low,pinaster
NA,NA,Pinus_pinaster,20200831,medium,pinaster
NA,NA,Pinus_pinaster,20200831,high,pinaster
NA,NA,Pinus_sylvestris,20200831,low,sylvestris
NA,NA,Pinus_sylvestris,20200831,medium,sylvestris
NA,NA,Pinus_sylvestris,20200831,high,sylvestris
NA,NA,Pinus_halepensis,20200916,medium,halepensis
NA,NA,Pinus_halepensis,20200916,low,halepensis
NA,NA,Pinus_halepensis,20200916,high,halepensis
NA,NA,Pinus_nigra,20200916,low,nigra
NA,NA,Pinus_nigra,20200916,high,nigra
NA,NA,Pinus_nigra,20200916,medium,nigra
NA,NA,Pinus_pinaster,20200916,low,pinaster
NA,NA,Pinus_pinaster,20200916,medium,pinaster
NA,NA,Pinus_pinaster,20200916,high,pinaster
NA,NA,Pinus_sylvestris,20200916,low,sylvestris
NA,NA,Pinus_sylvestris,20200916,medium,sylvestris
NA,NA,Pinus_sylvestris,20200916,high,sylvestris
NA,NA,Pinus_halepensis,20201018,medium,halepensis
NA,NA,Pinus_halepensis,20201018,low,halepensis
NA,NA,Pinus_halepensis,20201018,high,halepensis
NA,NA,Pinus_nigra,20201018,low,nigra
NA,NA,Pinus_nigra,20201018,high,nigra
NA,NA,Pinus_nigra,20201018,medium,nigra
NA,NA,Pinus_pinaster,20201018,low,pinaster
NA,NA,Pinus_pinaster,20201018,medium,pinaster
NA,NA,Pinus_pinaster,20201018,high,pinaster
NA,NA,Pinus_sylvestris,20201018,low,sylvestris
NA,NA,Pinus_sylvestris,20201018,medium,sylvestris
NA,NA,Pinus_sylvestris,20201018,high,sylvestris
NA,NA,Pinus_halepensis,20201119,medium,halepensis
NA,NA,Pinus_halepensis,20201119,low,halepensis
NA,NA,Pinus_halepensis,20201119,high,halepensis
NA,NA,Pinus_nigra,20201119,low,nigra
NA,NA,Pinus_nigra,20201119,high,nigra
NA,NA,Pinus_nigra,20201119,medium,nigra
NA,NA,Pinus_pinaster,20201119,low,pinaster
NA,NA,Pinus_pinaster,20201119,medium,pinaster
NA,NA,Pinus_pinaster,20201119,high,pinaster
NA,NA,Pinus_sylvestris,20201119,low,sylvestris
NA,NA,Pinus_sylvestris,20201119,medium,sylvestris
NA,NA,Pinus_sylvestris,20201119,high,sylvestris
NA,NA,Pinus_halepensis,20201205,medium,halepensis
NA,NA,Pinus_halepensis,20201205,low,halepensis
NA,NA,Pinus_halepensis,20201205,high,halepensis
NA,NA,Pinus_nigra,20201205,low,nigra
NA,NA,Pinus_nigra,20201205,high,nigra
NA,NA,Pinus_nigra,20201205,medium,nigra
NA,NA,Pinus_pinaster,20201205,low,pinaster
NA,NA,Pinus_pinaster,20201205,medium,pinaster
NA,NA,Pinus_pinaster,20201205,high,pinaster
NA,NA,Pinus_sylvestris,20201205,low,sylvestris
NA,NA,Pinus_sylvestris,20201205,medium,sylvestris
NA,NA,Pinus_sylvestris,20201205,high,sylvestris
NA,NA,Pinus_halepensis,20201221,medium,halepensis
NA,NA,Pinus_halepensis,20201221,low,halepensis
NA,NA,Pinus_halepensis,20201221,high,halepensis
NA,NA,Pinus_nigra,20201221,low,nigra
NA,NA,Pinus_nigra,20201221,high,nigra
NA,NA,Pinus_nigra,20201221,medium,nigra
NA,NA,Pinus_pinaster,20201221,low,pinaster
NA,NA,Pinus_pinaster,20201221,medium,pinaster
NA,NA,Pinus_pinaster,20201221,high,pinaster
NA,NA,Pinus_sylvestris,20201221,low,sylvestris
NA,NA,Pinus_sylvestris,20201221,medium,sylvestris
NA,NA,Pinus_sylvestris,20201221,high,sylvestris
NA,NA,Pinus_halepensis,20210122,medium,halepensis
NA,NA,Pinus_halepensis,20210122,low,halepensis
NA,NA,Pinus_halepensis,20210122,high,halepensis
NA,NA,Pinus_nigra,20210122,low,nigra
NA,NA,Pinus_nigra,20210122,high,nigra
NA,NA,Pinus_nigra,20210122,medium,nigra
NA,NA,Pinus_pinaster,20210122,low,pinaster
NA,NA,Pinus_pinaster,20210122,medium,pinaster
NA,NA,Pinus_pinaster,20210122,high,pinaster
NA,NA,Pinus_sylvestris,20210122,low,sylvestris
NA,NA,Pinus_sylvestris,20210122,medium,sylvestris
NA,NA,Pinus_sylvestris,20210122,high,sylvestris
NA,NA,Pinus_halepensis,20210223,medium,halepensis
NA,NA,Pinus_halepensis,20210223,low,halepensis
NA,NA,Pinus_halepensis,20210223,high,halepensis
NA,NA,Pinus_nigra,20210223,low,nigra
NA,NA,Pinus_nigra,20210223,high,nigra
NA,NA,Pinus_nigra,20210223,medium,nigra
NA,NA,Pinus_pinaster,20210223,low,pinaster
NA,NA,Pinus_pinaster,20210223,medium,pinaster
NA,NA,Pinus_pinaster,20210223,high,pinaster
NA,NA,Pinus_sylvestris,20210223,low,sylvestris
NA,NA,Pinus_sylvestris,20210223,medium,sylvestris
NA,NA,Pinus_sylvestris,20210223,high,sylvestris
NA,NA,Pinus_halepensis,20210311,medium,halepensis
NA,NA,Pinus_halepensis,20210311,low,halepensis
NA,NA,Pinus_halepensis,20210311,high,halepensis
NA,NA,Pinus_nigra,20210311,low,nigra
NA,NA,Pinus_nigra,20210311,high,nigra
NA,NA,Pinus_nigra,20210311,medium,nigra
NA,NA,Pinus_pinaster,20210311,low,pinaster
NA,NA,Pinus_pinaster,20210311,medium,pinaster
NA,NA,Pinus_pinaster,20210311,high,pinaster
NA,NA,Pinus_sylvestris,20210311,low,sylvestris
NA,NA,Pinus_sylvestris,20210311,medium,sylvestris
NA,NA,Pinus_sylvestris,20210311,high,sylvestris
NA,NA,Pinus_halepensis,20210514,medium,halepensis
NA,NA,Pinus_halepensis,20210514,low,halepensis
NA,NA,Pinus_halepensis,20210514,high,halepensis
NA,NA,Pinus_nigra,20210514,low,nigra
NA,NA,Pinus_nigra,20210514,high,nigra
NA,NA,Pinus_nigra,20210514,medium,nigra
NA,NA,Pinus_pinaster,20210514,low,pinaster
NA,NA,Pinus_pinaster,20210514,medium,pinaster
NA,NA,Pinus_pinaster,20210514,high,pinaster
NA,NA,Pinus_sylvestris,20210514,low,sylvestris
NA,NA,Pinus_sylvestris,20210514,medium,sylvestris
NA,NA,Pinus_sylvestris,20210514,high,sylvestris
NA,NA,Pinus_halepensis,20210903,medium,halepensis
NA,NA,Pinus_halepensis,20210903,low,halepensis
NA,NA,Pinus_halepensis,20210903,high,halepensis
NA,NA,Pinus_nigra,20210903,low,nigra
NA,NA,Pinus_nigra,20210903,high,nigra
NA,NA,Pinus_nigra,20210903,medium,nigra
NA,NA,Pinus_pinaster,20210903,low,pinaster
NA,NA,Pinus_pinaster,20210903,medium,pinaster
NA,NA,Pinus_pinaster,20210903,high,pinaster
NA,NA,Pinus_sylvestris,20210903,low,sylvestris
NA,NA,Pinus_sylvestris,20210903,medium,sylvestris
NA,NA,Pinus_sylvestris,20210903,high,sylvestris
NA,NA,Pinus_halepensis,20210919,medium,halepensis
NA,NA,Pinus_halepensis,20210919,low,halepensis
NA,NA,Pinus_halepensis,20210919,high,halepensis
NA,NA,Pinus_nigra,20210919,low,nigra
NA,NA,Pinus_nigra,20210919,high,nigra
NA,NA,Pinus_nigra,20210919,medium,nigra
NA,NA,Pinus_pinaster,20210919,low,pinaster
NA,NA,Pinus_pinaster,20210919,medium,pinaster
NA,NA,Pinus_pinaster,20210919,high,pinaster
NA,NA,Pinus_sylvestris,20210919,low,sylvestris
NA,NA,Pinus_sylvestris,20210919,medium,sylvestris
NA,NA,Pinus_sylvestris,20210919,high,sylvestris
NA,NA,Pinus_halepensis,20211005,medium,halepensis
NA,NA,Pinus_halepensis,20211005,low,halepensis
NA,NA,Pinus_halepensis,20211005,high,halepensis
NA,NA,Pinus_nigra,20211005,low,nigra
NA,NA,Pinus_nigra,20211005,high,nigra
NA,NA,Pinus_nigra,20211005,medium,nigra
NA,NA,Pinus_pinaster,20211005,low,pinaster
NA,NA,Pinus_pinaster,20211005,medium,pinaster
NA,NA,Pinus_pinaster,20211005,high,pinaster
NA,NA,Pinus_sylvestris,20211005,low,sylvestris
NA,NA,Pinus_sylvestris,20211005,medium,sylvestris
NA,NA,Pinus_sylvestris,20211005,high,sylvestris
NA,NA,Pinus_halepensis,20211021,medium,halepensis
NA,NA,Pinus_halepensis,20211021,low,halepensis
NA,NA,Pinus_halepensis,20211021,high,halepensis
NA,NA,Pinus_nigra,20211021,low,nigra
NA,NA,Pinus_nigra,20211021,high,nigra
NA,NA,Pinus_nigra,20211021,medium,nigra
NA,NA,Pinus_pinaster,20211021,low,pinaster
NA,NA,Pinus_pinaster,20211021,medium,pinaster
NA,NA,Pinus_pinaster,20211021,high,pinaster
NA,NA,Pinus_sylvestris,20211021,low,sylvestris
NA,NA,Pinus_sylvestris,20211021,medium,sylvestris
NA,NA,Pinus_sylvestris,20211021,high,sylvestris
NA,NA,Pinus_halepensis,20211122,medium,halepensis
NA,NA,Pinus_halepensis,20211122,low,halepensis
NA,NA,Pinus_halepensis,20211122,high,halepensis
NA,NA,Pinus_nigra,20211122,low,nigra
NA,NA,Pinus_nigra,20211122,high,nigra
NA,NA,Pinus_nigra,20211122,medium,nigra
NA,NA,Pinus_pinaster,20211122,low,pinaster
NA,NA,Pinus_pinaster,20211122,medium,pinaster
NA,NA,Pinus_pinaster,20211122,high,pinaster
NA,NA,Pinus_sylvestris,20211122,low,sylvestris
NA,NA,Pinus_sylvestris,20211122,medium,sylvestris
NA,NA,Pinus_sylvestris,20211122,high,sylvestris
NA,NA,Pinus_halepensis,20220109,medium,halepensis
NA,NA,Pinus_halepensis,20220109,low,halepensis
NA,NA,Pinus_halepensis,20220109,high,halepensis
NA,NA,Pinus_nigra,20220109,low,nigra
NA,NA,Pinus_nigra,20220109,high,nigra
NA,NA,Pinus_nigra,20220109,medium,nigra
NA,NA,Pinus_pinaster,20220109,low,pinaster
NA,NA,Pinus_pinaster,20220109,medium,pinaster
NA,NA,Pinus_pinaster,20220109,high,pinaster
NA,NA,Pinus_sylvestris,20220109,low,sylvestris
NA,NA,Pinus_sylvestris,20220109,medium,sylvestris
NA,NA,Pinus_sylvestris,20220109,high,sylvestris
NA,NA,Pinus_halepensis,20220526,medium,halepensis
NA,NA,Pinus_halepensis,20220526,low,halepensis
NA,NA,Pinus_halepensis,20220526,high,halepensis
NA,NA,Pinus_nigra,20220526,low,nigra
NA,NA,Pinus_nigra,20220526,high,nigra
NA,NA,Pinus_nigra,20220526,medium,nigra
NA,NA,Pinus_pinaster,20220526,low,pinaster
NA,NA,Pinus_pinaster,20220526,medium,pinaster
NA,NA,Pinus_pinaster,20220526,high,pinaster
NA,NA,Pinus_sylvestris,20220526,low,sylvestris
NA,NA,Pinus_sylvestris,20220526,medium,sylvestris
NA,NA,Pinus_sylvestris,20220526,high,sylvestris
NA,NA,Pinus_halepensis,20220716,medium,halepensis
NA,NA,Pinus_halepensis,20220716,low,halepensis
NA,NA,Pinus_halepensis,20220716,high,halepensis
NA,NA,Pinus_nigra,20220716,low,nigra
NA,NA,Pinus_nigra,20220716,high,nigra
NA,NA,Pinus_nigra,20220716,medium,nigra
NA,NA,Pinus_pinaster,20220716,low,pinaster
NA,NA,Pinus_pinaster,20220716,medium,pinaster
NA,NA,Pinus_pinaster,20220716,high,pinaster
NA,NA,Pinus_sylvestris,20220716,low,sylvestris
NA,NA,Pinus_sylvestris,20220716,medium,sylvestris
NA,NA,Pinus_sylvestris,20220716,high,sylvestris
NA,NA,Pinus_halepensis,20220802,medium,halepensis
NA,NA,Pinus_halepensis,20220802,low,halepensis
NA,NA,Pinus_halepensis,20220802,high,halepensis
NA,NA,Pinus_nigra,20220802,low,nigra
NA,NA,Pinus_nigra,20220802,high,nigra
NA,NA,Pinus_nigra,20220802,medium,nigra
NA,NA,Pinus_pinaster,20220802,low,pinaster
NA,NA,Pinus_pinaster,20220802,medium,pinaster
NA,NA,Pinus_pinaster,20220802,high,pinaster
NA,NA,Pinus_sylvestris,20220802,low,sylvestris
NA,NA,Pinus_sylvestris,20220802,medium,sylvestris
NA,NA,Pinus_sylvestris,20220802,high,sylvestris
NA,NA,Pinus_halepensis,20220819,medium,halepensis
NA,NA,Pinus_halepensis,20220819,low,halepensis
NA,NA,Pinus_halepensis,20220819,high,halepensis
NA,NA,Pinus_nigra,20220819,low,nigra
NA,NA,Pinus_nigra,20220819,high,nigra
NA,NA,Pinus_nigra,20220819,medium,nigra
NA,NA,Pinus_pinaster,20220819,low,pinaster
NA,NA,Pinus_pinaster,20220819,medium,pinaster
NA,NA,Pinus_pinaster,20220819,high,pinaster
NA,NA,Pinus_sylvestris,20220819,low,sylvestris
NA,NA,Pinus_sylvestris,20220819,medium,sylvestris
NA,NA,Pinus_sylvestris,20220819,high,sylvestris
NA,NA,Pinus_halepensis,20220905,medium,halepensis
NA,NA,Pinus_halepensis,20220905,low,halepensis
NA,NA,Pinus_halepensis,20220905,high,halepensis
NA,NA,Pinus_nigra,20220905,low,nigra
NA,NA,Pinus_nigra,20220905,high,nigra
NA,NA,Pinus_nigra,20220905,medium,nigra
NA,NA,Pinus_pinaster,20220905,low,pinaster
NA,NA,Pinus_pinaster,20220905,medium,pinaster
NA,NA,Pinus_pinaster,20220905,high,pinaster
NA,NA,Pinus_sylvestris,20220905,low,sylvestris
NA,NA,Pinus_sylvestris,20220905,medium,sylvestris
NA,NA,Pinus_sylvestris,20220905,high,sylvestris
NA,NA,Pinus_halepensis,20220922,medium,halepensis
NA,NA,Pinus_halepensis,20220922,low,halepensis
NA,NA,Pinus_halepensis,20220922,high,halepensis
NA,NA,Pinus_nigra,20220922,low,nigra
NA,NA,Pinus_nigra,20220922,high,nigra
NA,NA,Pinus_nigra,20220922,medium,nigra
NA,NA,Pinus_pinaster,20220922,low,pinaster
NA,NA,Pinus_pinaster,20220922,medium,pinaster
NA,NA,Pinus_pinaster,20220922,high,pinaster
NA,NA,Pinus_sylvestris,20220922,low,sylvestris
NA,NA,Pinus_sylvestris,20220922,medium,sylvestris
NA,NA,Pinus_sylvestris,20220922,high,sylvestris
NA,NA,Pinus_halepensis,20221009,medium,halepensis
NA,NA,Pinus_halepensis,20221009,low,halepensis
NA,NA,Pinus_halepensis,20221009,high,halepensis
NA,NA,Pinus_nigra,20221009,low,nigra
NA,NA,Pinus_nigra,20221009,high,nigra
NA,NA,Pinus_nigra,20221009,medium,nigra
NA,NA,Pinus_pinaster,20221009,low,pinaster
NA,NA,Pinus_pinaster,20221009,medium,pinaster
NA,NA,Pinus_pinaster,20221009,high,pinaster
NA,NA,Pinus_sylvestris,20221009,low,sylvestris
NA,NA,Pinus_sylvestris,20221009,medium,sylvestris
NA,NA,Pinus_sylvestris,20221009,high,sylvestris
NA,NA,Pinus_halepensis,20221129,medium,halepensis
NA,NA,Pinus_halepensis,20221129,low,halepensis
NA,NA,Pinus_halepensis,20221129,high,halepensis
NA,NA,Pinus_nigra,20221129,low,nigra
NA,NA,Pinus_nigra,20221129,high,nigra
NA,NA,Pinus_nigra,20221129,medium,nigra
NA,NA,Pinus_pinaster,20221129,low,pinaster
NA,NA,Pinus_pinaster,20221129,medium,pinaster
NA,NA,Pinus_pinaster,20221129,high,pinaster
NA,NA,Pinus_sylvestris,20221129,low,sylvestris
NA,NA,Pinus_sylvestris,20221129,medium,sylvestris
NA,NA,Pinus_sylvestris,20221129,high,sylvestris
0.21347828837758612,0.42435473574892574,Pinus_halepensis,19990728,medium,halepensis
0.15324843513921865,0.2904014023407759,Pinus_halepensis,19990728,low,halepensis
0.18737596471885337,0.4056305939788446,Pinus_halepensis,19990728,high,halepensis
0.2511980561117736,0.534431365723113,Pinus_nigra,19990728,low,nigra
0.2044507966993088,0.4417079696477916,Pinus_nigra,19990728,high,nigra
0.23407210230889425,0.5343781901158952,Pinus_nigra,19990728,medium,nigra
0.2528981248998344,0.5012416979497546,Pinus_pinaster,19990728,low,pinaster
0.34942981683691443,0.6410835421657992,Pinus_pinaster,19990728,medium,pinaster
0.32085705950361443,0.5955947377537905,Pinus_pinaster,19990728,high,pinaster
0.3052119455514724,0.5920952946008853,Pinus_sylvestris,19990728,low,sylvestris
0.3961893240586723,0.6717613172835191,Pinus_sylvestris,19990728,medium,sylvestris
0.216913597027774,0.4050104785526138,Pinus_sylvestris,19990728,high,sylvestris
0.2144366121278751,0.434220577585095,Pinus_halepensis,19990813,medium,halepensis
0.15098347511896462,0.27829637255073036,Pinus_halepensis,19990813,low,halepensis
0.1900356108762938,0.4181850462726648,Pinus_halepensis,19990813,high,halepensis
0.2439737285512879,0.537938402508932,Pinus_nigra,19990813,low,nigra
0.17806612655068166,0.3955287114085212,Pinus_nigra,19990813,high,nigra
0.24162741100096083,0.5485103501644418,Pinus_nigra,19990813,medium,nigra
0.26316955876160725,0.5078831236999166,Pinus_pinaster,19990813,low,pinaster
0.348040804013363,0.6310429289673843,Pinus_pinaster,19990813,medium,pinaster
0.32387991988757714,0.5925973643524995,Pinus_pinaster,19990813,high,pinaster
0.3130072502975868,0.5861465481508773,Pinus_sylvestris,19990813,low,sylvestris
0.3745308424690939,0.6707143411956608,Pinus_sylvestris,19990813,medium,sylvestris
0.353357665033593,0.6502264351588714,Pinus_sylvestris,19990813,high,sylvestris
0.2032314794460322,0.34385460693153014,Pinus_halepensis,19990829,medium,halepensis
0.13831351062408132,0.2656060728417993,Pinus_halepensis,19990829,low,halepensis
NA,NA,Pinus_halepensis,19990829,high,halepensis
0.23319552190272683,0.5548075956997891,Pinus_nigra,19990829,low,nigra
0.14972334892282677,0.2771244890241488,Pinus_nigra,19990829,high,nigra
0.21695085960556512,0.5157620319163745,Pinus_nigra,19990829,medium,nigra
0.2491513621725128,0.4872057714252558,Pinus_pinaster,19990829,low,pinaster
0.36873817621135735,0.6515598650927487,Pinus_pinaster,19990829,medium,pinaster
0.2965047781123184,0.6095164315420369,Pinus_pinaster,19990829,high,pinaster
0.26884037425574137,0.5846196962053696,Pinus_sylvestris,19990829,low,sylvestris
0.351667775971369,0.6654591185524439,Pinus_sylvestris,19990829,medium,sylvestris
0.3625632377740304,0.669929895511353,Pinus_sylvestris,19990829,high,sylvestris
0.1904497437143485,0.5532265949645563,Pinus_halepensis,19991101,medium,halepensis
0.1896610711960181,0.4009778654533499,Pinus_halepensis,19991101,low,halepensis
0.2270245346664401,0.547352464030212,Pinus_halepensis,19991101,high,halepensis
0.24463974451175663,0.6889159333458156,Pinus_nigra,19991101,low,nigra
0.17655952787396967,0.5342635762922215,Pinus_nigra,19991101,high,nigra
0.2677487771089506,0.729636153799429,Pinus_nigra,19991101,medium,nigra
0.2637556937272397,0.6588621647853429,Pinus_pinaster,19991101,low,pinaster
0.3798214402654384,0.7333614314724703,Pinus_pinaster,19991101,medium,pinaster
0.4042221685795167,0.7708285779502397,Pinus_pinaster,19991101,high,pinaster
0.36565315796216424,0.7077509768560265,Pinus_sylvestris,19991101,low,sylvestris
0.4327403557865281,0.7441514336696516,Pinus_sylvestris,19991101,medium,sylvestris
0.4522416951128133,0.7661625754333662,Pinus_sylvestris,19991101,high,sylvestris
0.20685282374507188,0.6351751572823019,Pinus_halepensis,19991117,medium,halepensis
0.2235781797914585,0.4687455046419757,Pinus_halepensis,19991117,low,halepensis
0.2301399189540484,0.5475593285741848,Pinus_halepensis,19991117,high,halepensis
NA,NA,Pinus_nigra,19991117,low,nigra
NA,NA,Pinus_nigra,19991117,high,nigra
NA,NA,Pinus_nigra,19991117,medium,nigra
0.2688872348343877,0.6793460839833314,Pinus_pinaster,19991117,low,pinaster
NA,NA,Pinus_pinaster,19991117,medium,pinaster
NA,NA,Pinus_pinaster,19991117,high,pinaster
NA,NA,Pinus_sylvestris,19991117,low,sylvestris
NA,NA,Pinus_sylvestris,19991117,medium,sylvestris
NA,NA,Pinus_sylvestris,19991117,high,sylvestris
0.12042306524236474,0.4878902830463966,Pinus_halepensis,19991203,medium,halepensis
0.20500453864409365,0.45030082659066817,Pinus_halepensis,19991203,low,halepensis
0.24781501701471348,0.6161412148795773,Pinus_halepensis,19991203,high,halepensis
0.24541361217578989,0.6891872634862328,Pinus_nigra,19991203,low,nigra
NA,NA,Pinus_nigra,19991203,high,nigra
NA,NA,Pinus_nigra,19991203,medium,nigra
0.1956718845835889,0.690012609801449,Pinus_pinaster,19991203,low,pinaster
0.34037250786988466,0.7374496518195804,Pinus_pinaster,19991203,medium,pinaster
0.4301990209187453,0.6718703421874266,Pinus_pinaster,19991203,high,pinaster
0.4336490311343349,0.6946221218245948,Pinus_sylvestris,19991203,low,sylvestris
0.4758795754638143,0.7093835601894125,Pinus_sylvestris,19991203,medium,sylvestris
0.5349433351322179,0.7455408506078116,Pinus_sylvestris,19991203,high,sylvestris
0.17510884973673552,0.6341173774453636,Pinus_halepensis,20000104,medium,halepensis
0.19363366603722687,0.4106620897695949,Pinus_halepensis,20000104,low,halepensis
0.21403197158081705,0.5527907138388825,Pinus_halepensis,20000104,high,halepensis
0.23727351164797245,0.7109033830828323,Pinus_nigra,20000104,low,nigra
0.18610843193457677,0.610442743144165,Pinus_nigra,20000104,high,nigra
0.249637416092308,0.6911199405627159,Pinus_nigra,20000104,medium,nigra
0.27351706874125703,0.7372804907385134,Pinus_pinaster,20000104,low,pinaster
0.4388290434802063,0.7661701258810787,Pinus_pinaster,20000104,medium,pinaster
0.4240705409168257,0.7392661600065377,Pinus_pinaster,20000104,high,pinaster
0.4112812850205455,0.7347315508948304,Pinus_sylvestris,20000104,low,sylvestris
0.44616311771795897,0.7462695685376098,Pinus_sylvestris,20000104,medium,sylvestris
0.5273772310174449,0.7897590774933079,Pinus_sylvestris,20000104,high,sylvestris
0.02470091484869812,0.21539748953974924,Pinus_halepensis,20000120,medium,halepensis
0.22304917583671985,0.4208238703109093,Pinus_halepensis,20000120,low,halepensis
0.2600755182245511,0.6288287270982129,Pinus_halepensis,20000120,high,halepensis
0.2727456530529721,0.6274860807667911,Pinus_nigra,20000120,low,nigra
0.23331537583977685,0.3127806046093984,Pinus_nigra,20000120,high,nigra
0.2261036755892928,0.5792840733955624,Pinus_nigra,20000120,medium,nigra
0.265073699347748,0.6188970798642812,Pinus_pinaster,20000120,low,pinaster
0.4464501850122765,0.7333459565531724,Pinus_pinaster,20000120,medium,pinaster
0.42686898672675055,0.6942788799330549,Pinus_pinaster,20000120,high,pinaster
0.5088911462164465,0.5326434138239428,Pinus_sylvestris,20000120,low,sylvestris
0.5180276167746335,0.6080332882365648,Pinus_sylvestris,20000120,medium,sylvestris
NA,NA,Pinus_sylvestris,20000120,high,sylvestris
0.18902698904541945,0.4884985927689976,Pinus_halepensis,20000205,medium,halepensis
0.2153878415963975,0.39220038915837646,Pinus_halepensis,20000205,low,halepensis
0.2119278196232669,0.42238008269000216,Pinus_halepensis,20000205,high,halepensis
0.24902324985588933,0.5139766854945319,Pinus_nigra,20000205,low,nigra
0.17737956109596165,0.40149632598530416,Pinus_nigra,20000205,high,nigra
0.2675585284280936,0.563008918185343,Pinus_nigra,20000205,medium,nigra
NA,NA,Pinus_pinaster,20000205,low,pinaster
0.3713119042744375,0.5588200966394072,Pinus_pinaster,20000205,medium,pinaster
0.3875479385021564,0.5936264450237304,Pinus_pinaster,20000205,high,pinaster
0.3759079436110529,0.6197784587935007,Pinus_sylvestris,20000205,low,sylvestris
0.4205279794590745,0.6508302723050302,Pinus_sylvestris,20000205,medium,sylvestris
0.4594987479309029,0.6635995737181944,Pinus_sylvestris,20000205,high,sylvestris
0.2324610591900311,0.6086911383018168,Pinus_halepensis,20000221,medium,halepensis
0.2029019242706393,0.3908174257348873,Pinus_halepensis,20000221,low,halepensis
0.21144676039720775,0.5087568381295448,Pinus_halepensis,20000221,high,halepensis
0.26194921583271097,0.6946065561473258,Pinus_nigra,20000221,low,nigra
0.17949037443149962,0.512674917091321,Pinus_nigra,20000221,high,nigra
0.23870356376024085,0.6347135235444212,Pinus_nigra,20000221,medium,nigra
0.28196929414864313,0.6636558147877669,Pinus_pinaster,20000221,low,pinaster
0.4034148157883208,0.7506970884399115,Pinus_pinaster,20000221,medium,pinaster
0.40138441829671345,0.7276864526316725,Pinus_pinaster,20000221,high,pinaster
0.38672993350138585,0.6459605275692154,Pinus_sylvestris,20000221,low,sylvestris
0.396297336415286,0.6430893272570829,Pinus_sylvestris,20000221,medium,sylvestris
0.45116201269170847,0.7299840841464258,Pinus_sylvestris,20000221,high,sylvestris
0.1912278401030056,0.4031900550718678,Pinus_halepensis,20000308,medium,halepensis
